video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476182.webp","Chase - Sizzle","Sam Akpro - Death By Entertainment (2023)","The music video for ""Death By Entertainment"" by Sam Akpro, directed by Pedro Takahashi, presents the artist and his band as Wall Street-style bankers caught in an endless loop of hard work and intense leisure. The video employs split screens and dynamic camera movements to convey a melancholic yet captivating atmosphere, mirroring the song's themes of repetitive daily life and the blurring lines between day and night due to physical and mental exhaustion.","Pedro Takahashi","Max Conran","Connor Coolbear, Electric Theatre Collective","DAY | EXTERIOR","Fast Motion | Lazy Susan | Low Angle | Wide shot"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476519.webp","Everyone You Know - The Drive","Everyone You Know - The Drive (2019)","","Silent Tapes","Sam Meyer","","CAR | NIGHT | INTERIOR","Lazy Susan | Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/04/261704384635.webp","Asteroid City","Asteroid City (2023)","Following a writer on his world famous fictional play about a grieving father who travels with his tech-obsessed family to small rural Asteroid City to compete in a junior stargazing event, only to have his world view disrupted forever.","Barney Pilling","Robert Yeoman","Gareth Spensley","DAY | WES ANDERSON | EXTERIOR | SATURATED | 2.39 ANAMORPHIC | FILM 35MM | ZEISS MASTER ANAMORPHICS | COOKE S4/ I | DESERT | ARRICAM LT | ARRICAM ST | CYAN","1950s | Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476470.webp","Everyone You Know - The Drive","Everyone You Know - The Drive (2019)","","Silent Tapes","Sam Meyer","","CAR | NIGHT | INTERIOR","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/03/24/261711258785.webp","Sam Akpro - Death By Entertainment","Sam Akpro - Death By Entertainment (2023)","The music video for ""Death By Entertainment"" by Sam Akpro, directed by Pedro Takahashi, presents the artist and his band as Wall Street-style bankers caught in an endless loop of hard work and intense leisure. The video employs split screens and dynamic camera movements to convey a melancholic yet captivating atmosphere, mirroring the song's themes of repetitive daily life and the blurring lines between day and night due to physical and mental exhaustion.","Pedro Takahashi","Max Conran","Connor Coolbear, Electric Theatre Collective","","Lazy Susan | Match Cut | Match motion"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706477056.webp","That 70s Show (TV Series)","That 70s Show (TV Series) (1998)","A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.","Bonnie Turner","Ronald W. Browne","Andy Lichtstein","INTERIOR | GROUP | WHIP","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/13/261705111960.webp","Instagram - Yours to Make","Instagram - Yours to Make (2021)","","Cabin Edit, Robert Lopuski","Oliver Millar","","WOMAN | FLASH | SKATEBOARD | SKATE | CAMERAS","Lazy Susan | Void"
"https://asset.eyecannndy.com/media/clip/2024/02/27/261709019537.webp","Snipes x Nike - The Cypher","Snipes x Nike - The Cypher (2023)","","Alexis Benot, Eugène Signoret","Cesar Decharme","Arthur Paux","GROUP | DANCE | CYPHER","Lazy Susan | Low Frame-rate | Motion Blur"
"https://asset.eyecannndy.com/media/clip/2023/12/19/261702949042.webp","Magnolia","Magnolia (1999)","An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley.","Dylan Tichenor","Robert Elswit","","WOMAN | HOUSE | INTERIOR | WHIP | SET TRANSITION","Lazy Susan | Set Transition | Whip Pan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706477777.webp","The Darjeeling Limited","The Darjeeling Limited (2007)","Wes Anderson directed film in which three brothers travel across India by train in an attempt to bond with each other a year after their fathers death. You're seeing a ground-level shot on a moving platform — in this case, a train.","Andrew Weisblum","Robert D. Yeoman","Walter Volpatto","WOMAN | INTERIOR","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476773.webp","Everyone You Know - The Drive","Everyone You Know - The Drive (2019)","","Silent Tapes","Sam Meyer","","CAR | NIGHT | INTERIOR","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706477877.webp","Nine Inch Nails - Closer","Nine Inch Nails - Closer (2009)","Filmed at the abandoned Linda Vista Community Hospital in Los Angeles, the video gained popularity and contributed to the band's success. Set in a 19th-century mad scientist's laboratory, the video incorporates imagery related to religion, sexuality, animal cruelty, politics, and terror. Fun!","Robert Duffy","Harris Savides","","WARM | INTERIOR | FILM | VINTAGE | BURN | ORANGE | RETRO | NINE INCH NAILS | EXPRESSIONISM | GRUNGE | 2000S | MARK ROMANEK | HARRIS SAVIDES | ROBERT DUFFY","2000s | Lazy Susan | Stationary camera | Vintage"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476706.webp","Everyone You Know - The Drive","Everyone You Know - The Drive (2019)","","Silent Tapes","Sam Meyer","","CAR | NIGHT | INTERIOR","Lazy Susan | Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/07/261704620933.webp","American Rock GIF By Dyan Jong","American Rock GIF By Dyan Jong (2019)","","Dylan Jong","","","STUDIO | ORANGE","Lazy Susan | Silhouette | Stationary camera"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706475646.webp","The Grand Budapest Hotel","The Grand Budapest Hotel (2014)","A visually stunning and comedic masterpiece set in an eccentric Eastern European hotel.","Barney Pilling","Robert Yeoman","Jill Bogdanowicz","INTERIOR | DINNER | LUNCH","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/03/20/261710976637.webp","Usher, H.E.R. - Risk It All","Usher, H.E.R. - Risk It All (2024)","In the 2024 music video 'Risk It All' directed by Dave Meyers, Usher and H.E.R. deliver an emotionally charged performance, underscored by contemporary dance, on a rotating platform in a dimly lit setting. The video, known for its sophisticated yet steamy ambiance, culminates in a poignant moment with Usher tearfully singing the final note. This collaboration is a standout part of 'The Color Purple' soundtrack, showcasing the artistic depth and vulnerability of both artists.","Nathan Rodgers","Scott Cunningham","Pavel Marko","DANCING | SENSUAL | USHER | UNDERWEAR | SUGGESTIVE | BOXERS","Echo print | Lazy Susan | Motion Blur | Speed Ramp | Stationary camera"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476065.webp","Chase - Sizzle","Chase - Sizzle (2020)","","Paul Hardcastle, Trim Editing","Albert Salas","","WOMAN | RESTAURANT | INTERIOR","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/04/261704384832.webp","Asteroid City","Asteroid City (2023)","Following a writer on his world famous fictional play about a grieving father who travels with his tech-obsessed family to small rural Asteroid City to compete in a junior stargazing event, only to have his world view disrupted forever.","Barney Pilling","Robert Yeoman","Gareth Spensley","DAY | WES ANDERSON | EXTERIOR | SATURATED | 2.39 ANAMORPHIC | FILM 35MM | ZEISS MASTER ANAMORPHICS | COOKE S4/ I | DESERT | ARRICAM LT | ARRICAM ST | CYAN","1950s | Awkwardness | Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/07/261704621548.webp","George Maple Spinning GIF By Dyan Jong","George Maple Spinning GIF By Dyan Jong (2019)","","Dylan Jong","","","","Lazy Susan | Stationary camera | Void"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476024.webp","Chase - Sizzle","Chase - Sizzle (2020)","","Paul Hardcastle, Trim Editing","Albert Salas","","WOMAN | RESTAURANT | INTERIOR","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/31/261706687271.webp","Gregory Porter - Revival","Gregory Porter - Revival (2020)","","Danilo Abraham","Chris Ripley","Osmar Junior","RESTAURANT | INTERIOR | DARK | BOY | DINER | TABLES","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2023/12/19/261702947097.webp","The Grand Budapest Hotel","The Grand Budapest Hotel (2014)","A visually stunning and comedic masterpiece set in an eccentric Eastern European hotel.","Barney Pilling","Robert Yeoman","Jill Bogdanowicz","WARM | WES ANDERSON | HOTEL | INTERIOR | FILM | 2010S | JUDE LAW | 35MM | JILL BOGDANOWICZ | BARNEY PILLING | COOKE S4/ I | ARRICAM ST | COOKE VAROTAL LENSES | ROBERT YOEMAN | COOKE VAROTEL ZOOM LENSES | ANGENIEUX OPTIMO ZOOMS | THE GRAND BUDAPEST HOTEL","Lazy Susan | Pan"
"https://asset.eyecannndy.com/media/clip/2024/01/04/261704384761.webp","Asteroid City","Asteroid City (2023)","Following a writer on his world famous fictional play about a grieving father who travels with his tech-obsessed family to small rural Asteroid City to compete in a junior stargazing event, only to have his world view disrupted forever.","Barney Pilling","Robert Yeoman","Gareth Spensley","DAY | WES ANDERSON | EXTERIOR | SATURATED | 2.39 ANAMORPHIC | FILM 35MM | ZEISS MASTER ANAMORPHICS | COOKE S4/ I | DESERT | ARRICAM LT | ARRICAM ST | CYAN","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706477969.webp","That 70s Show (TV Series)","That 70s Show (TV Series) (1998)","A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.","Bonnie Turner","Ronald W. Browne","Andy Lichtstein","INTERIOR | GROUP | HAZE","Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/02/27/261709020190.webp","Snipes x Nike - The Cypher","Snipes x Nike - The Cypher (2023)","","Alexis Benot, Eugène Signoret","Cesar Decharme","Arthur Paux","GROUP | DANCE | CYPHER","High Angle | Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706476569.webp","Everyone You Know - The Drive","Everyone You Know - The Drive (2019)","","Silent Tapes","Sam Meyer","","CAR | NIGHT | INTERIOR","Lazy Susan | Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/03/13/261710316917.webp","Skims - Lab","Skims - Lab (2024)","2024 advert for Kim Kardashian's Skims shapewear line, which aired during the pre-show coverage of the Academy Awards. The ad features a striking scene of Kim Kardashian observing numerous versions of herself on a series of video monitors, effectively embodying the essence and irony of modern celebrity culture.","Rory Mclame","Eric Yue","Ayumi Ashley","WOMAN | KIM KARDASHIAN | SKIMS | TELEVISIONS | TVS","Lazy Susan | Screen in Screen"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/19/la_on_acid_1080p_kjKcBcJ/92e4e1676ac136f601ef97ff0235fedd.gif","Dillon Francis, Good Times Ahead - LA On Acid","Dillon Francis, Good Times Ahead - LA On Acid (2023)","Dillon Francis, Good Times Ahead - LA On Acid (2023)","Jacob Ehrlich","Franklin Ricart","Josh Bohoskey","RESTAURANT | INTERIOR | TABLE","Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/28/261706478051.webp","Nike - Never Settle. Never Done","Nike - Never Settle. Never Done (2022)","","Alexandre Sellem, Hugo Beron, Lola Margrain","Maeva Von Dinh, Paul Guilhaume","Arthur Paux","SOCCER | NERF | BALL","Lazy Susan | Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/11/261704939349.webp","Square - Para Los Que Hacen","Square - Para Los Que Hacen (2021)","","Fouad Gaber","Zack Spiger","Simon Bourne","WOMAN | INTERIOR | SINGLE SHOT | CLAY","Fast Motion | Lazy Susan | Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/01/30/261706588129.webp","Breaking Bad (TV Series)","Breaking Bad (TV Series) (2011)","","Michael Slovis","","","JESSE PINKMAN | INTERIOR | LAB","Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/03/25/261711342047.webp","Fantastic Mr. Fox","","","","","","",""
"https://asset.eyecannndy.com/media/clip/2024/01/11/261704939600.webp","Square - Para Los Que Hacen","","","","","","",""
"https://asset.eyecannndy.com/media/clip/2024/06/07/261717742372.webp","ONHA - KODAK","ONHA - KODAK (2024)","The music video for ""Kodak"" by ONHA, directed by Nitram, showcases the artist moving through different lively and surreal environments that correspond to playlists on a girl's phone. In one standout scene, ONHA is turned into a basketball, remaining the focal point during a game. The video is praised for its ambitious concept and impressive visual effects, making it a visually captivating experience.","M. Tikal","Virgil Leclercq","Francois Dubois","ONHA - KODAK (2024) | MALE | SPIN","Locked-on Lazy Susan | Motion Blur"
"https://asset.eyecannndy.com/media/clip/2023/12/17/261702778131.webp","Hennessy - Maurice Ashley & the Black Bear School","Hennessy - Maurice Ashley & the Black Bear School (2020)","Hennessy - Maurice Ashley & the Black Bear School (2020)","Paul Watts","","","DAY | MALE | CHESS | MEN | DUPLICATION | DAY TIME | DAYTIME | PARK | DOUBLE DOLLY","Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/clip/2024/06/07/261717742331.webp","ONHA - KODAK","ONHA - KODAK (2024)","The music video for ""Kodak"" by ONHA, directed by Nitram, showcases the artist moving through different lively and surreal environments that correspond to playlists on a girl's phone. In one standout scene, ONHA is turned into a basketball, remaining the focal point during a game. The video is praised for its ambitious concept and impressive visual effects, making it a visually captivating experience.","M. Tikal","Virgil Leclercq","Francois Dubois","ONHA - KODAK (2024) | MALE | SPIN","Jump cut | Locked-on Lazy Susan | Motion Blur"
"https://asset.eyecannndy.com/media/clip/2024/02/19/261708334180.webp","Dua Lipa - Training Season","Dua Lipa - Training Season (2024)","In the ""Training Season"" video, Dua Lipa remains composed at a cafe, surrounded by gawking men taking photos of her. The song's inspiration, as shared by Lipa, stemmed from a series of bad dates, leading her to declare the end of her ""training season"" and shaping the song with songwriters Caroline Ailin and Tobias Jesso Jr.","Julie Levy","Rina Yang","Dante Pasquinelli","RESTAURANT | INTERIOR | DUA LIPA","Locked-on Lazy Susan | Set Transition | Suggestive | Zoom"
"https://asset.eyecannndy.com/media/clip/2024/03/09/261709971185.webp","Nike - Rise of the kids","Nike - Rise of the kids (2022)","","ALASKA","Todd Martin","","","Locked-on Lazy Susan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/21/USHER_H.E.R._-_Risk_It_All_Official_Music_Video_Au2wcYa/f1f399a44ebde183f28d5aa25b9a67d5.gif","Usher, H.E.R. - Risk It All","Usher, H.E.R. - Risk It All (2024)","In the 2024 music video 'Risk It All' directed by Dave Meyers, Usher and H.E.R. deliver an emotionally charged performance, underscored by contemporary dance, on a rotating platform in a dimly lit setting. The video, known for its sophisticated yet steamy ambiance, culminates in a poignant moment with Usher tearfully singing the final note. This collaboration is a standout part of 'The Color Purple' soundtrack, showcasing the artistic depth and vulnerability of both artists.","Nathan Rodgers","Scott Cunningham","Pavel Marko","DANCING | SENSUAL | USHER | UNDERWEAR | SUGGESTIVE | BOXERS","Echo print | Lazy Susan | Motion Blur | Speed Ramp | Stationary camera"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/21/USHER_H.E.R._-_Risk_It_All_Official_Music_Video_Je1ULTc/1aa772f601750b6aa1ac70d6907b71c1.gif","Usher, H.E.R. - Risk It All","Usher, H.E.R. - Risk It All (2024)","In the 2024 music video 'Risk It All' directed by Dave Meyers, Usher and H.E.R. deliver an emotionally charged performance, underscored by contemporary dance, on a rotating platform in a dimly lit setting. The video, known for its sophisticated yet steamy ambiance, culminates in a poignant moment with Usher tearfully singing the final note. This collaboration is a standout part of 'The Color Purple' soundtrack, showcasing the artistic depth and vulnerability of both artists.","Nathan Rodgers","Scott Cunningham","Pavel Marko","DANCING | SENSUAL | USHER | UNDERWEAR | SUGGESTIVE | BOXERS","Echo print | Lazy Susan | Motion Blur | Speed Ramp | Stationary camera"
"https://asset.eyecannndy.com/media/clip/2024/03/20/261710975977.webp","Usher, H.E.R. - Risk It All","Usher, H.E.R. - Risk It All (2024)","In the 2024 music video 'Risk It All' directed by Dave Meyers, Usher and H.E.R. deliver an emotionally charged performance, underscored by contemporary dance, on a rotating platform in a dimly lit setting. The video, known for its sophisticated yet steamy ambiance, culminates in a poignant moment with Usher tearfully singing the final note. This collaboration is a standout part of 'The Color Purple' soundtrack, showcasing the artistic depth and vulnerability of both artists.","Nathan Rodgers","Scott Cunningham","Pavel Marko","USHER","Credits | Lazy Susan | Stationary camera"
"https://asset.eyecannndy.com/media/clip/2024/04/01/261711984742.webp","Face","Face (2021)","","Mah Ferraz","Mayer Chalom","Carlos Flores","MALE | ROTATE | FACE | LASER","Light Void | Stationary camera"
